"YEAR","MONTH","DAY_OF_MONTH","DAY_OF_WEEK","FL_DATE","UNIQUE_CARRIER","AIRLINE_ID","CARRIER","FL_NUM","ORIGIN_AIRPORT_ID","ORIGIN","ORIGIN_CITY_NAME","ORIGIN_STATE_ABR","DEST_AIRPORT_ID","DEST","DEST_CITY_NAME","DEST_STATE_ABR","CRS_DEP_TIME","DEP_TIME","DEP_DELAY","DEP_DELAY_NEW","TAXI_OUT","TAXI_IN","CRS_ARR_TIME","ARR_TIME","ARR_DELAY","ARR_DELAY_NEW","CANCELLED","CANCELLATION_CODE","DIVERTED","CRS_ELAPSED_TIME","ACTUAL_ELAPSED_TIME","AIR_TIME","FLIGHTS","DISTANCE","CARRIER_DELAY","WEATHER_DELAY","NAS_DELAY","SECURITY_DELAY","LATE_AIRCRAFT_DELAY",
2016,9,3,6,2016-09-03,"AA",19805,"AA","465",11298,"DFW","Dallas/Fort Worth, TX","TX",14107,"PHX","Phoenix, AZ","AZ","0600","0600",0.00,0.00,27.00,5.00,"0626","0633",7.00,7.00,0.00,"",0.00,146.00,153.00,121.00,1.00,868.00,,,,,,
2016,9,3,6,2016-09-03,"AA",19805,"AA","470",11057,"CLT","Charlotte, NC","NC",14679,"SAN","San Diego, CA","CA","1810","1814",4.00,4.00,40.00,3.00,"2011","2023",12.00,12.00,0.00,"",0.00,301.00,309.00,266.00,1.00,2077.00,,,,,,
2016,9,3,6,2016-09-03,"AA",19805,"AA","470",12953,"LGA","New York, NY","NY",11057,"CLT","Charlotte, NC","NC","1445","1438",-7.00,0.00,17.00,8.00,"1650","1627",-23.00,0.00,0.00,"",0.00,125.00,109.00,84.00,1.00,544.00,,,,,,
2016,9,3,6,2016-09-03,"AA",19805,"AA","473",11298,"DFW","Dallas/Fort Worth, TX","TX",10713,"BOI","Boise, ID","ID","1650","1643",-7.00,0.00,22.00,8.00,"1918","1902",-16.00,0.00,0.00,"",0.00,208.00,199.00,169.00,1.00,1272.00,,,,,,
2016,9,3,6,2016-09-03,"AA",19805,"AA","473",12266,"IAH","Houston, TX","TX",11298,"DFW","Dallas/Fort Worth, TX","TX","1420","1413",-7.00,0.00,13.00,11.00,"1537","1516",-21.00,0.00,0.00,"",0.00,77.00,63.00,39.00,1.00,224.00,,,,,,
2016,9,3,6,2016-09-03,"AA",19805,"AA","473",14107,"PHX","Phoenix, AZ","AZ",12266,"IAH","Houston, TX","TX","0850","0846",-4.00,0.00,19.00,6.00,"1334","1317",-17.00,0.00,0.00,"",0.00,164.00,151.00,126.00,1.00,1009.00,,,,,,
2016,9,3,6,2016-09-03,"AA",19805,"AA","474",14107,"PHX","Phoenix, AZ","AZ",13487,"MSP","Minneapolis, MN","MN","0844","0842",-2.00,0.00,19.00,3.00,"1352","1330",-22.00,0.00,0.00,"",0.00,188.00,168.00,146.00,1.00,1276.00,,,,,,
2016,9,3,6,2016-09-03,"AA",19805,"AA","474",14869,"SLC","Salt Lake City, UT","UT",14107,"PHX","Phoenix, AZ","AZ","0710","0705",-5.00,0.00,11.00,3.00,"0744","0734",-10.00,0.00,0.00,"",0.00,94.00,89.00,75.00,1.00,507.00,,,,,,
2016,9,3,6,2016-09-03,"AA",19805,"AA","482",13930,"ORD","Chicago, IL","IL",14100,"PHL","Philadelphia, PA","PA","1852","2149",177.00,177.00,15.00,6.00,"2154","0037",163.00,163.00,0.00,"",0.00,122.00,108.00,87.00,1.00,678.00,45.00,0.00,0.00,0.00,118.00,
2016,9,3,6,2016-09-03,"AA",19805,"AA","482",14100,"PHL","Philadelphia, PA","PA",13930,"ORD","Chicago, IL","IL","1620","1903",163.00,163.00,18.00,9.00,"1747","2005",138.00,138.00,0.00,"",0.00,147.00,122.00,95.00,1.00,678.00,138.00,0.00,0.00,0.00,0.00,
